baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,enrichment
1691.1771497475006,-0.2591452669964058,0.36682601518223656,-0.7064528039748332,0.4799065930737448,0.6884161710191304,TREX1,none
102.93836317756521,-0.25914489249325834,0.5898186122625122,-0.43936370793588997,0.6603980189110765,0.8184553646694148,SNORD79,none
3918.101898912028,-0.2591448420200427,0.3298027625023804,-0.7857570387033137,0.4320098399090844,0.648100221750849,ANAPC1,none
211.48490462010602,0.25912151026090297,0.5352117769738745,0.48414762419092205,0.6282811046486771,0.7971626626656523,LOC100505915,none
7534.203576893735,0.2590855535601509,0.43880989916753355,0.590427777613181,0.5549038922995843,0.746500982204638,TPP2,none
3519.066180268689,0.2589625680891566,0.7833151812778376,0.3305981733517609,0.740948026158605,0.8684666702277869,THBS3,none
4293.5749637823155,-0.25896018878900023,0.5238477252283824,-0.49434248984492796,0.6210643221469277,0.7930360813270292,CSGALNACT2,none
19444.75616745829,-0.25875248555041547,0.3393456351846823,-0.7625042396953019,0.4457591137126133,0.6601726860344893,CDV3,none
9519.432698354716,0.2587087642406196,0.42333880832691817,0.611115161548891,0.5411233431656831,0.7372635416631257,PRKACA,none
2348.2033561688127,-0.2586432783865063,0.5296869697167051,-0.4882945837327991,0.6253411973656935,0.7957296938385736,NBPF9,none
7423.900430592782,0.25855260771759586,0.488078681633558,0.5297355066856069,0.5962953262308528,0.7743579654051783,MTMR3,none
2426.7627961005364,0.2585358132885572,0.5980967127897744,0.4322642271057427,0.6655493837552198,0.8214126832676787,PIM3,none
15641.939588893472,0.25852401107916545,0.397695724671565,0.6500547907389908,0.5156568304534415,0.7162459036949713,BPTF,none
13573.57540486217,-0.2585046798734224,0.4414400398517363,-0.5855940932776391,0.5581483186649459,0.7488916452236661,PRPF6,none
8406.051769927222,0.2584893287175076,0.6644111499452297,0.38905025711687113,0.6972389693763171,0.8411905710950578,NCAPH2,none
21110.628120180772,-0.2582795773225486,0.5363538519744583,-0.4815469794273951,0.6301277987588283,0.7984250897055263,ANP32B,none
9524.724959315901,-0.2582024800439795,0.3456988569598791,-0.7469000109362404,0.45512391936668106,0.6670723313717096,TMEM131,none
13769.172148375597,-0.2581390274084829,0.5614236871409781,-0.4597936163382113,0.6456643657166132,0.8094366567287634,ANKRD10,none
22914.500027164035,-0.2580706994393894,0.18958128566360113,-1.3612667438985404,0.1734294085230636,0.375557372796874,PPP2CA,none
3985.230668255818,-0.2580276569550616,0.42327613343215054,-0.6095965176747259,0.5421291189919742,0.7378385093100568,NEK2,none
14934.90589949139,-0.25797280828350955,0.38963023177376455,-0.6620964885324896,0.5079093861134238,0.7102583126666329,ATP13A3,none
60.61634163865361,-0.257753094991747,0.7848263059505501,-0.3284205601130645,0.7425936996080986,0.8695220135841915,MIR1282,none
831.5182182846836,-0.2577202846580925,1.0515319897173183,-0.24509029414062336,0.8063865179364313,0.9045532370047965,MAML3,none
9315.82187048658,0.2577196987042201,0.3115866622917307,0.8271204447863166,0.4081687972596683,0.6265886789511528,RABGAP1,none
7486.6992247680955,-0.25767144695754296,0.42200620222976915,-0.6105868719371308,0.5414731159647557,0.7374088847838242,SRSF9,none
5125.628994216865,0.25752587370399016,0.405483734590923,0.6351077780315852,0.5253581245600143,0.7243074879739784,ZNF92,none
1254.9364332643868,0.25741059039367065,0.4265768756704355,0.6034330623035008,0.5462206331392682,0.740483405686743,CIDECP1,none
11051.528813756846,-0.25739428648514356,0.47447058604958764,-0.5424873407394804,0.5874828259621345,0.769164786788103,CHST3,none
3464.2387290577376,-0.2573852456939679,0.2484586419916964,-1.035927925994902,0.30023576824228637,0.5216123593276927,KNOP1,none
6863.418459828216,0.2570102264325491,0.2989631034648714,0.8596720580362458,0.3899698415730026,0.6086990429821465,TUT4,none
1802.7731951708138,-0.25700273962534304,0.42243819553649237,-0.6083795034181322,0.5429358023463347,0.7382739209419812,SS18L2,none
2675.3878951890215,0.25698922646024214,0.3968284754619038,0.6476078264320866,0.5172386339779775,0.7176799718713921,CEP152,none
4804.218660418598,0.2569640325212986,0.5153755520436745,0.4985956968706244,0.6180642372365615,0.7912036028162498,BRD9,none
6271.14697284623,-0.2569624608410897,0.3259032684031872,-0.7884623621607617,0.43042630572594553,0.6464919567186983,ADAM17,none
3013.188566699583,-0.2569432525901909,0.3033693631780292,-0.8469650656167491,0.3970145937006828,0.614782573407043,ZFP30,none
310.20909624314254,0.25665025377005085,0.4382759108005423,0.5855906004536293,0.5581506664210669,0.7488916452236661,PRR19,none
1793.0196566628895,0.25641269026047725,0.3206415060538537,0.7996865203639955,0.42389244474501964,0.6402924718103489,FAM216A,none
470.5648917552123,-0.256364234575573,0.41185790341218975,-0.6224579702164953,0.5336407722550366,0.7310871185292059,DHRS12,none
15590.63356233977,0.25624122919723014,0.8203370507079369,0.3123609118667727,0.7547662530337822,0.8768455710634677,LAMB2,none
8021.389837453386,-0.2561558170734421,0.3561484103552095,-0.7192389734885004,0.47199368985113427,0.6812645883110157,CTR9,none
36732.38236073481,0.2561282795417491,0.5065824829535615,0.5056003477428344,0.6131372374259897,0.7873552180204881,TRIM28,none
2504.5134761641552,0.25609766344572626,0.2726440750910046,0.9393113103970612,0.34757093324591176,0.5687833342364873,MED9,none
4056.256990912064,-0.25589700546169974,0.34028058843206943,-0.7520176412084251,0.45204044994852177,0.6650594145280075,OBI1,none
1536.2630725152005,0.25589285812973883,0.5897437715865677,0.43390514738514147,0.6643573217161716,0.8204125955438181,CCDC191,none
6910.596240080048,-0.25584102037171336,0.5181566137757602,-0.4937523010802141,0.6214811234629284,0.7933679151218108,CILK1,none
20379.698124502313,0.2557069705438234,0.5034509204313248,0.5079084378766254,0.6115175569775727,0.786007354803292,MLLT11,none
817.1010594903983,0.2556935170728733,0.7969578223094798,0.3208369501059753,0.7483339563034912,0.872941171762425,BRD2,none
1810.5794158289611,-0.2556503005771436,0.3361680624255191,-0.7604836067191395,0.4469655645959385,0.6613782164123512,SNX12,none
4510.024079640325,-0.2556122242606489,0.49866836260473407,-0.5125896155222065,0.6082384187599741,0.7837852249220498,CREBL2,none
2227.791130225974,0.2555994847319382,0.4412431097268079,0.5792713338689652,0.5624061048142637,0.7514807944331731,SFT2D3,none
1668.5407223237844,0.2555700947844908,0.29234668119080137,0.8742021415926108,0.38200817996587294,0.6013407436992626,ZNF420,none
5509.11812822378,0.2553982941832562,0.5713877091407715,0.44697897784205626,0.6548902384838386,0.8151313137281483,SLC25A25,none
2056.5050118251197,-0.2553153371663109,0.46868414432515415,-0.5447492522580055,0.5859259856419976,0.768372491939183,FAHD2A,none
184.97797537296253,0.25519833757996735,0.5100201571044044,0.5003691207595283,0.6168151921992361,0.7903707580039853,PWARSN,none
10375.45765805286,0.2551704458250567,0.3229427498470057,0.7901414289249219,0.4294451773803074,0.6454657620976239,IPO8,none
3870.969042692693,0.25507755980389435,0.23964934970086738,1.0643782681750842,0.28715737446555334,0.5091361181114149,ZNF398,none
1528.686678932871,0.25507148907716864,0.45838257316685305,0.5564598307368933,0.5778965474502213,0.7629536582507619,TXNRD2,none
509.0532678975988,0.25501209226651306,0.521559719609823,0.48894130945788283,0.6248832486644194,0.7954156422947276,NPIPA5,none
649.6543514497599,0.25491582439375143,1.614726753203768,0.15786932611847468,0.8745597691324556,0.9428151898544969,RNF128,none
12842.665025023707,0.25481352849135885,0.33293726924988937,0.7653499683752919,0.4440631767676102,0.658947872227213,CLASP1,none
187.85720638668326,0.25479141066479766,0.6348126116021072,0.40136475868330385,0.6881515916688006,0.836045753832161,RNF32,none
1425.6389017239649,-0.2543734481533523,0.34311717612970444,-0.7413602869510518,0.45847501690239134,0.6701706419967781,SLC9B2,none
65670.22303344357,-0.2543522262970931,0.5029116860022858,-0.5057592284621063,0.6130256836969143,0.7872786235928111,FLNA,none
653.4229623020819,-0.25414774247394883,0.38000881538827963,-0.6687943336637325,0.5036266817924737,0.7064903067977688,ZNF684,none
2277.598643093117,-0.25398302742404444,0.3158777394823799,-0.8040548467905316,0.4213653001825675,0.6380638486290936,METTL6,none
11652.99571297805,0.2539772846597564,0.33481909320560704,0.7585507810445954,0.4481213249121798,0.6616038289635969,UBR5,none
5729.091948440101,0.2539248910239179,0.3794167382771146,0.6692506297348927,0.5033356143563045,0.7064903067977688,FANCG,none
36190.515317643105,0.25392322936547485,0.2695687350660636,0.9419609781647916,0.346212618604289,0.5671858702064432,AP2B1,none
2551.4207135105444,-0.2537680714678089,0.2603754870943687,-0.9746235112210656,0.32974704677020406,0.5515943738781734,FAM133B,none
1138.8100253997477,-0.25373677117110427,0.437768319750943,-0.5796142839104056,0.56217475834715,0.7514807944331731,PROSER3,none
6905.012395501263,0.2535880411067207,0.6577956557005392,0.38551188185737484,0.6998582050459946,0.842767838167245,ESPL1,none
41.64562175193069,-0.253578380991359,1.2854530166040283,-0.1972677162960608,0.8436180415849032,0.9265137463228259,MIR29B2,none
225.15482875849102,0.25357518032421583,1.1795241384886703,0.21498091649834558,0.8297821971363065,0.9181095928305527,LINC01503,none
1949.9011064795154,-0.25357066343953405,0.35364141960543294,-0.7170276143627337,0.4733570579075201,0.68279051676825675,UBXN8,none
1040.9955393947507,-0.25348486926774016,1.1256558854369154,-0.22518859675250735,0.8218325601213983,0.913970849051272,SDSL,none
5376.531408497054,-0.25344492257880724,0.26401028508316227,-0.959981246560046,0.33706465341271763,0.5581069430470184,DHX29,none
32229.09170750573,0.25330794286380126,0.5201208809363217,0.48701744565185745,0.6262459679201542,0.7957668059186476,SPAG9,none
81.43097701609763,-0.2532162939122942,0.6511415080701912,-0.38888059012358067,0.6973644811099047,0.8411905710950578,MRPL42P5,none
656.9396068186843,0.25317547025414255,0.43186637364179037,0.586235663867958,0.5577171584579104,0.748707394435398,ZNHIT2,none
4359.963092513052,-0.25315023860239444,0.3394071580618346,-0.7458600462288262,0.45575196266486434,0.6675412861166584,RECQL,none
7907.86120347228,0.25311872477605046,0.34328639140801787,0.7373398162911813,0.46091572467490277,0.671688379172285,ZMYND8,none
1515.7329170098988,-0.25309145725017146,0.4368117456535799,-0.5794062539950321,0.5623150852138623,0.7514807944331731,ZSCAN9,none
26492.863337273473,0.25301872825345006,0.4045183933170387,0.6254813932654683,0.5316551566742423,0.7295407365672879,CCDC88A,none
2756.072110346035,0.2529288591608677,0.3407460114577699,0.7422797352162529,0.45791786721327776,0.66967894050947685,PRMT7,none
635.0951496239052,-0.2528358393097987,1.337954175730914,-0.18897197220650436,0.8501147839242499,0.9288600506723471,PRDM8,none
963.0759254499025,-0.25282519979720297,0.6378163090436985,-0.39639187053130254,0.6918159623655649,0.8384111359380954,OGFRL1,none
1534.5044042898091,-0.2526954985756349,0.2913338306661825,-0.8673743725464539,0.38573691880379757,0.6045124868255008,SCLY,none
2210.799280682821,-0.2526840994241865,0.598332562698684,-0.422313802017552,0.6727959852296695,0.8261201421123555,LCLAT1,none
3038.6334033572275,0.25264813060025115,0.3833843957828569,0.658994297575291,0.5098994304843333,0.711597778998517,ZNF333,none
138.2414551716496,0.2524619394634787,0.5614123232590783,0.4496907691621397,0.652933428196069,0.8138432720278965,LOC728975,none
3752.8188825796037,-0.25243049704537507,0.347905040604333,-0.7255729799340859,0.4681005903930594,0.6776675272184768,FAM98B,none
5754.085345333344,-0.2522939770033836,0.45631492110331273,-0.5528944273690812,0.5803357035433685,0.764257325314081,ZCRB1,none
77.09796564884142,0.2521826909406041,1.0052142353686222,0.2508745718748463,0.8019110845335452,0.9021351000682599,TNKS2-AS1,none
7997.622659849995,0.25203464127182035,0.33863027369232496,0.7442767550689096,0.45670906097369623,0.6685557694998602,TRIM44,none
556.5187836636911,0.2520324889401447,0.376834365349293,0.6688150341769713,0.5036134751847585,0.7064903067977688,URB1-AS1,none
12410.146356919566,0.25198286438430517,0.34570496676528584,0.728895701852578,0.46606546417754496,0.676141384772723,UBP1,none
3395.36461318037,0.25195905686101844,0.46393749573487875,0.5430883668109523,0.5870689618769027,0.769164786788103,COX15,none
7668.180366702444,0.2519576288325727,0.2909907168976604,0.8658613976375908,0.38656617443969177,0.6054286562949859,DDX41,none
199.94214467219456,0.25167414167201124,1.7631260076226074,0.14274313950559195,0.8864930451549674,0.9491345486280807,C8orf48,none
4009.8463572845035,-0.25154069474210927,0.318309809647805,-0.790238588689514,0.4293884438611171,0.6454657620976239,SLC25A46,none
2293.8830299391357,-0.25150543932378533,0.29482323045831516,-0.85307198802757,0.3936193843707281,0.6117455889692419,DHX35,none
5372.949175118281,-0.2513955751054272,0.290623067874366,-0.8650227834429973,0.38702628388928995,0.6056570003867995,TRAPPC8,none
74648.58617907709,-0.25136155334878474,0.3787536258770771,-0.6636545135817737,0.5069114583125796,0.7094067791824065,LDHB,none
2698.574286725022,0.25131420386285785,0.45827022532955425,0.5483974082805209,0.5834190556433598,0.7663217127342893,TMEM161A,none
19104.217616668557,-0.25127813885955586,0.36559842918441426,-0.6873063963106,0.4918896689537628,0.6973651058533977,APH1A,none
3050.9004843692646,0.25123921984310876,0.40703050921046846,0.6172491107127237,0.5370704272514102,0.7339172150754246,TSSC4,none
50937.604656012874,0.25108388879740956,0.5309714835635972,0.4728764096939227,0.6363013561193198,0.8030941722777502,PEA15,none
15293.634311472802,-0.25108306999423374,0.3980594927402231,-0.6307676982297031,0.528192426909974,0.7263391754719751,ASAP1,none
27199.74393841918,-0.25104044261040753,0.5682354620819486,-0.44178946820852144,0.6586415603959448,0.8178066623872726,FEZ1,none
5031.557567497354,-0.2510066532460831,0.7255622216681105,-0.3459477984796452,0.72938194589627,0.8615811763261522,SMAD3,none
7340.5775777481485,-0.2508406597072956,0.43929695151042925,-0.5710047812643207,0.5679964018113746,0.7556870559462887,JOSD1,none
15679.103713972161,-0.2507424517632521,0.39729463363241796,-0.6311246881709512,0.5279589998385423,0.7263277064752227,MKRN1,none
7792.455942636006,-0.2506206999518385,0.39672406609664734,-0.6317254771501155,0.5275662772121258,0.7259660430481139,C18orf32,none
570.2008938806032,0.25051797683146465,0.3565702269531938,0.7025768218846539,0.48231951117294436,0.690517276379087,CDKL3,none
3530.464032963088,-0.2504992943947965,0.4855143027739389,-0.5159462717444019,0.6058919352009706,0.7820239112580308,HSF2,none
3468.6531938799685,-0.2504522382865643,0.31209910132609153,-0.8024766403440665,0.422277295635203,0.6389345314145175,ORC4,none
9611.507171686111,-0.2502403608356028,0.594613633283684,-0.420845313373795,0.6738680405328857,0.8265046555686784,HTT,none
740.1161151592726,-0.2501146403423609,1.3134308166037634,-0.19042848483569247,0.8489733783736454,0.928611775098251,MICAL2,none
2933.212905214823,-0.2500999387694615,0.5769446939970214,-0.43349031782715847,0.6646585985368421,0.8205842054544796,MRS2,none
2892.6863398380506,0.24999498059926797,0.3248722749083531,0.7695177456118467,0.4415860140386821,0.6568786852613467,HTRA2,none
6626.835989064305,0.24998805365291674,0.6681436269253694,0.3741531664431187,0.7082903653336771,0.8483838463219198,PTPRK,none
3878.7973615617425,0.2499269048629962,0.2643817115072033,0.9453259964095011,0.3444924703781294,0.565344871047943,EXOC3,none
9352.70136311775,-0.24977002754505367,0.21572603078644478,-1.1578112601177477,0.24694106724227136,0.4657243430568925,ELAC2,none
6882.908519427514,0.2497541516608524,0.36360927791001674,0.686875079471046,0.4921614521698441,0.6974520660893486,GIPC1,none
6461.723464108141,0.24973577297313057,0.3963013210422834,0.6301663903524687,0.5285857263948188,0.7266952562502633,CAPN1,none
209.87825889259244,0.2496052951407392,0.5313711801178252,0.46973811241586755,0.6385421348334321,0.8048245206011047,PSMD6-AS2,none
327.3062493272041,-0.24952383917936935,1.0258891802882604,-0.2432268942628449,0.8078296337164191,0.9052347288198691,DPY19L2P1,none
1666.6983827871798,-0.24951901898044065,0.5955509093752049,-0.41897177059508167,0.6752367634224052,0.8274473613014155,PEX14,none
2005.6818228457441,-0.2492299804840913,0.6020172434847045,-0.41399143160992113,0.6788803819510449,0.83010654937246,PTCHD3P1,none
719.7268496921604,0.24914416788441218,0.33148058824710924,0.7516101295762223,0.4522855498926965,0.6652909451287486,ZNF345,none
653.218268037835,-0.2491009984519471,0.5334611627268842,-0.4669524528807718,0.6405338962980435,0.8055536986030203,MMAA,none
181.62013997561954,0.24898478818654118,0.562738749454137,0.4424518276519242,0.6581622819796467,0.8175296831703067,SNORD31,none
5544.825870954543,-0.24893421564967197,0.47867744485350794,-0.5200458436596163,0.6030316231305244,0.7798585119390061,FBH1,none
175.4302489404729,-0.24892462371810883,0.63115987026371,-0.3943923488261439,0.6932913917435566,0.8389384881988763,NME2P1,none
320.97477168757155,-0.24891407456138734,0.5940969454503077,-0.4189788829375615,0.6752315654421515,0.8274473613014155,CLYBL,none
6922.84068045531,0.24882847797880395,0.45569111304426174,0.5460463696921712,0.5850340634187301,0.7675788615806124,SNRK,none
304.5904090295871,0.2487715387433967,0.5756015931521066,0.43219397184270325,0.6656004402558034,0.8214126832676787,CCDC157,none
1362.8409118635695,-0.24870052830985456,0.18493088970158184,-1.3448295669326857,0.1786802796997363,0.381965299817604,SRFBP1,none
2123.129618277226,-0.24862811235819082,0.40240534000548306,-0.6178549031054188,0.5366709883809664,0.7335339249284832,MRPL2,none
11479.025898202315,0.24849509136866244,0.3149086974537826,0.7891020266441917,0.43005237754102027,0.6460582815139316,JMJD1C,none
2410.4426239910654,-0.24811743731576125,0.484868765043811,-0.5117208102554147,0.6088464195336241,0.7843021611233629,NR2F1-AS1,none
4323.859417918849,-0.24808450386823883,0.3818913991644001,-0.6496205581248011,0.5159373503091147,0.7164325800536568,DPM2,none
7247.783473900278,0.24807822941602167,0.3726059475910577,0.6657924572054668,0.5055437667489682,0.7083871314007391,AMPD2,none
1380.8073517327543,0.24806560056489652,0.42868438106198087,0.5786672235418584,0.562813735982623,0.7517565771597043,INAFM2,none
3284.725060611098,-0.2479897018874471,0.6470828667062212,-0.3832425716195568,0.7015399156021365,0.843883963892442,ARID5B,none
9985.079640575656,0.24794619284052738,0.4617212626046501,0.5370040605057252,0.5912648092583213,0.7714162031845986,WBP2,none
5122.055667407574,-0.24787866831542715,0.49498430434129437,-0.5007808654565206,0.6165253535257167,0.7901673176377002,ABHD4,none
3668.345694115254,-0.24779017539598328,0.5390659865841407,-0.4596657581127253,0.6457561512769854,0.8094366567287634,MUL1,none
3336.167244056829,-0.24776787863372357,0.3440922675335569,-0.7200623263339114,0.4714866219386308,0.6808566690415322,C3orf38,none
84.89166112787933,0.24774855086646078,0.9186319697483845,0.2696929336503711,0.7873964973117968,0.8941641749512371,TMC4,none
2255.8069529862937,0.24760465430790524,0.46294675612592395,0.5348447764920843,0.5927571975384381,0.7724343193834652,COQ8A,none
6949.209233205643,0.24750230178775742,0.43423406270541876,0.5699744056137328,0.5686950575766027,0.7559997268172416,PROSER1,none
937.9633002395966,-0.24722334255844144,0.2945387761840581,-0.8393575398165941,0.40126870318505437,0.6194445212425159,TEFM,none
202.59516339298455,0.24717888917222985,0.5855237095246701,0.4221500942684121,0.6729154655361094,0.8261201421123555,NUDT18,none
1724.1526282436323,0.2469531991442039,0.35099527663343816,0.7035798359249986,0.48169447230026835,0.689817775599865,TBC1D31,none
5467.756667498297,0.24679392998904628,0.5303983362804132,0.465299215905855,0.6417171962212865,0.8063513103711976,SPTLC2,none
5016.142424913572,-0.2467859818895584,0.4182518205148417,-0.5900416203467574,0.5551627464703321,0.7465998737112544,CCDC137,none
1025.1900202022664,-0.24670158523424582,1.051655467668593,-0.23458403709073722,0.8145316004198457,0.9092343253599565,PCDHB8,none
8096.425755390255,0.2465656953966726,0.7776627585683503,0.31705992434380087,0.7511981329490551,0.8746677477689482,ANGPTL2,none
2090.94891026299,0.24652165315131783,0.4519329148790289,0.545482847199358,0.5854214745109725,0.7679036443127323,WDR5B,none
76.42263041955128,0.24647221090338686,1.055830690325637,0.23343914243236333,0.815420421356371,0.9097750132935178,LRRC37A,none
461.94650054140527,0.24625600414647567,1.1202204395607231,0.2198281654662908,0.8260049832591443,0.9160297889545763,CRISPLD2,none
1543.6047276791685,0.24616003981612647,0.28046050819483415,0.8776994714889436,0.3801068313891836,0.599775662598242,PSMC3IP,none
1496.7196674294046,-0.24603877413948624,1.1370717000621244,-0.2163792961570003,0.8286921032844101,0.9175626464093041,SHFL,none
6611.0184608815825,-0.24602492578244142,0.25126949542745497,-0.9791277105241463,0.32751688133424045,0.5499900203018143,C9orf78,none
82638.5618746188,-0.24575555067894497,0.3119317392764509,-0.7878504164051835,0.4307842069501791,0.6468373494518728,SEPTIN2,none
4828.022625896415,-0.24575517419701598,0.5067545225371368,-0.4849590151985395,0.6277054184405405,0.7967535426803647,CENPBD1P1,none
286.03575684290706,-0.24558271388078348,1.373325003134047,-0.1788234491619554,0.8580763322894697,0.9336690331840738,MAP7,none
1955.040366759939,-0.2454806111573382,0.28091930722075636,-0.8738474175590603,0.38220135353474666,0.6015199677349282,CEP44,none
40608.825293524256,-0.24535119311380635,0.23025939381788563,-1.0655425997857746,0.28663045866286196,0.5088164350367104,SF3B1,none
1096.5358428200311,-0.24530420211050677,0.3598367618689471,-0.6817096753439739,0.4954225482840164,0.7001703658485752,TMEM177,none
10837.089131725914,0.2452889002489257,0.30225559280121234,0.8115280778617303,0.41706247528147583,0.6348010339740345,ALDH7A1,none
122.38366945998322,-0.2452383601348867,2.398807684075168,-0.10223343945533317,0.9185713859521629,0.9643505371867138,TNFRSF10D,none
4398.095766736886,0.2451701660096095,0.5120087507035069,0.47883979653227093,0.6320526027496203,0.8001286892499366,ELK1,none
161921.10101746937,-0.2451570709147925,0.3802390744119991,-0.6447445499753093,0.5190927410153038,0.7194626339193194,GNAS,none
858.9668720863484,0.24507092454118934,0.4103640210144171,0.5972037313002628,0.5503713683108873,0.7436510060731606,ZNF79,none
5308.215640097143,-0.2447361046284769,0.5240612030212561,-0.4669990894528216,0.6405005295277575,0.8055536986030203,EPDR1,none
4743.988421905073,0.24469523295877854,0.7423163290328822,0.32963741115270456,0.7416739511279684,0.8689817548673541,METTL7A,none
1608.7280505967317,0.24447389205560582,0.9011898410851011,0.2712790145983455,0.7861764454346503,0.8937144467026938,DSE,none
5141.058413123759,-0.24421991702125045,0.2386707155274394,-1.0232504498155455,0.30618944511960305,0.5278444321583337,WDR36,none
3846.827975378238,-0.24407360131818667,0.26242518481492494,-0.930069274754705,0.35233521787317423,0.5723937713670131,TSR2,none
9338.779407615235,-0.2439672753673354,0.5012651453334259,-0.48670305054834,0.6264687831093824,0.795958445587737,TNKS2,none
3260.6220820803887,-0.24388208262440253,0.407567395399402,-0.5983846730070409,0.5495832902777956,0.7427846875461884,RIOX2,none
4221.485404888858,-0.24387477153543544,0.3735589655186428,-0.6528414361487588,0.5138585073001938,0.7144591352580946,DMAC2,none
5392.007561251561,-0.24373751883381267,0.22812316662463925,-1.0684470255266347,0.2853189141999208,0.5079145506655163,THAP5,none
1320.6127244366087,0.24364476168400845,0.3713113271021089,0.6561737924493946,0.5117123092546845,0.7130779671504778,DHODH,none
7204.870579125752,-0.24360224728483817,0.40610331567515634,-0.599852889356108,0.5486042815986014,0.742255230955039,TAF9B,none
1282.4139432903273,-0.24356648906619965,0.4887750449508761,-0.4983202223237054,0.6182583566905695,0.7913853064331056,DISP1,none
4086.9947311961505,0.2434627788207854,0.27699376012531296,0.8789467990565635,0.37943012230777706,0.5991480130184336,"NAT9",none
4647.7794299877105,0.2434489841389673,0.9130561071925087,0.2666309137206598,0.7897533513192827,0.8953461280472372,TMEM201,none
157.42982212653172,0.24332122491483218,0.7897828035176501,0.30808625337382956,0.7580167010505835,0.8778444649228532,LCA5L,none
8897.382096323236,-0.24327566140888784,0.7318973524541,-0.33239041047650814,0.7395944786563604,0.8676848281080615,HEG1,none
4913.8860742663,0.24321403369877684,0.41824633116408533,0.5815090667307246,0.5608974093375292,0.7507253817899058,PEX1,none
19322.659642348375,-0.24293244922180177,0.3302805483556854,-0.7355336256744469,0.4620145690493974,0.6724314375604015,ACIN1,none
24087.33586465671,0.24275220126781294,0.2719648661501912,0.8925866223240552,0.3720785858006416,0.5922875641098165,COPA,none
1889.5362055120486,-0.24264227654760032,0.511160749355248,-0.47468878792758806,0.6350088106711066,0.8022402236059797,CEP162,none
5337.5213545431925,0.2426365990789702,0.3838484047598293,0.6321156896061243,0.5273112836797794,0.7259128144313803,TMEM209,none
13468.969359420944,0.24243337948890412,0.3612175568746617,0.6711561353398602,0.5021210691877553,0.7059178062294545,CPSF7,none
27151.048697585702,-0.24239461073171137,0.34137497763802455,-0.7100538311531827,0.47767075501253226,0.6864536991922566,H3-3A,none
2279.212267251745,-0.24238261075360684,0.6938753790542703,-0.3493172089258542,0.7268511803613323,0.8599268186503085,TBCK,none
515.6550761210119,0.24235145191106475,0.5143767423004793,0.4711555402508698,0.6375296654112396,0.8040422780053442,ZNF382,none
6528.744687122613,-0.24235067091555876,0.18124570866700726,-1.3371388084052036,0.1811773314489166,0.3845391248370722,REV1,none
1328.3682887039051,-0.24225945392213274,1.0046340459611207,-0.2411419908533621,0.8094450688493551,0.9063083832303388,BMP2,none
738.4449162378482,-0.24209535597348975,0.41653929168150206,-0.5812065291516433,0.5611012677504036,0.7507253817899058,"NAGPA",none
356.83425044912144,0.24208858625819776,0.4607987391675957,0.5253672930952801,0.599327885693016,0.7765253752183473,LIN7B,none
2559.6001132922297,0.24200137242895406,0.4325961488290106,0.5594163819627722,0.5758775836816901,0.7615673882847007,ZNF251,none
4276.85926539057,0.24193830661953972,0.5674992024776464,0.42632360638263556,0.6698720588312377,0.8239355702127469,PTDSS2,none
176.68869925450116,0.24180803593464595,0.7776281610665876,0.31095586302196704,0.7558341755259455,0.877014679250766,WEE2-AS1,none
82.7432229848561,-0.24179015029215276,0.710586701595624,-0.34026833002814777,0.7336544646933798,0.8644279798129102,GHRLOS,none
1934.7808873365616,-0.24167403184689507,0.44779641551184357,-0.5396962179133458,0.5894065486764565,0.7700942970149619,PMS2P1,none
8106.895617603508,-0.24160355263867747,0.36788229421905944,-0.6567414535444102,0.5113471750714733,0.712726922670409,CANT1,none
3462.362493927311,0.2415915240253621,0.3959592660435306,0.610142367520204,0.5417675032359328,0.7374787041446234,POLR3D,none
2184.97305689532,0.2415674594330957,0.3827384093231812,0.6311555191449785,0.5279388426784065,0.7263277064752227,TMEM140,none
4420.400032983363,-0.24137961467706986,0.9596879905818283,-0.25151884471402947,0.8014129944069572,0.9020431084356454,SLC25A4,none
997.5474722067795,-0.24119408223743205,0.5508624646891405,-0.4378480976618026,0.6614964020009324,0.8189690804090303,ERCC6L2,none
7426.403874269506,0.24108627007367808,0.4347688923421486,0.554515914822975,0.5792258170270665,0.7635473270890315,WASF2,none
1967.258656567424,-0.24088937584914483,0.5357450865436569,-0.4496343165799901,0.6529741397314877,0.8138432720278965,JRKL,none
5216.584941399048,-0.24081002622889847,0.46461301930103854,-0.5183023639569374,0.6042473238387704,0.7807649651271624,ATP5F1D,none
1103.6257261278977,-0.24080915655627047,0.3887481440216322,-0.6194477330877506,0.5356214439941681,0.732739153323914,CCDC150,none
346.78192559182855,-0.24071517935411066,0.85163930821341,-0.2826492119757705,0.7774457521484007,0.8885177999272695,LPP-AS2,none
1698.233226159415,-0.2407063214600952,0.7151517979092943,-0.3365807401502541,0.7364329770409881,0.8662489021529822,PLPP6,none
82.24843134132792,-0.2405874088150705,0.9822749025392545,-0.2449287955878074,0.8065115649768084,0.9046266015384745,LOC100506990,none
16900.06637098157,0.24049396338565812,0.5773984267014737,0.4165130216227593,0.6770346408414072,0.8289002978781768,TANC1,none
1483.97431002839,-0.240442973618943,0.42911935853236677,-0.5603172377058057,0.5752630717541749,0.7613451142491772,GEMIN2,none
979.0523427359973,0.24033780632439536,0.5183181332882938,0.46368782199390474,0.6428714234294259,0.807153756815198,ETV3,none
